1106,0.659268
1107,0.655374
1116,0.662619
1117,0.641675
1118,0.646275
1119,0.649479
1128,0.658882
1129,0.645010
1130,0.651813
1131,0.635418
1140,0.624784
1141,0.613234
1142,0.626838
1143,0.618436
1152,0.601609
1153,0.597285
1154,0.602718
1155,0.584862
1164,0.572044
1165,0.596351
1166,0.597583
1167,0.599663
1176,0.608912
1177,0.619338
1178,0.627334
1179,0.620942
1188,0.615900
1189,0.608981
1190,0.592879
1191,0.603060
1200,0.590669
1201,0.586681
1202,0.582627
1203,0.575587
1212,0.571230
1213,0.570074
1214,0.591187
1215,0.582753
1224,0.595185
1225,0.596066
1226,0.616452
1227,0.606466
1236,0.619695
1237,0.608703
1238,0.597402
1239,0.591109
1248,0.586781
1249,0.584272
1250,0.597275
1251,0.593910
1260,0.604435
1261,0.629282
1262,0.632294
1263,0.650436
1272,0.687511
1273,0.683756
1274,0.669178
1275,0.687939
1284,0.690974
1285,0.681597
1286,0.675850
1287,0.715367
1296,0.718817
1297,0.737399
1298,0.737467
1299,0.722182
1308,0.731526
1309,0.727209
1310,0.715338
1311,0.705249
1320,0.709335
1321,0.704071
1322,0.677024
1323,0.673875
1332,0.674897
1333,0.661362
1334,0.649790
1335,0.644288
1344,0.629001
1345,0.626376
1346,0.616918
1347,0.629242
1356,0.644874
1357,0.637193
1358,0.638305
1359,0.617770
1368,0.616970
1369,0.613302
1370,0.611334
1371,0.622622
1380,0.609164
1381,0.624933
1382,0.631669
1383,0.630051
1392,0.629485
1393,0.617957
1394,0.607642
1395,0.606408
1404,0.645039
1405,0.637607
1406,0.651701
1407,0.629936
1416,0.685063
1417,0.675079
1418,0.667117
1419,0.677548
1428,0.672684
1429,0.650421
1430,0.655384
1431,0.709725
1440,0.714369
1441,0.704743
1442,0.705799
1443,0.735143
1452,0.734750
1453,0.714050
1454,0.702732
1455,0.714514
1464,0.698662
1465,0.690672
1466,0.679293
1467,0.672650
1476,0.657853
1477,0.656508
1478,0.661840
1479,0.657077
1488,0.650387
1489,0.646700
1490,0.645305
1491,0.651130
1500,0.635781
1501,0.608510
1502,0.613481
1503,0.606133
1512,0.613255
1513,0.626012
1514,0.606722
1515,0.613658
1524,0.630642
1525,0.632182
1526,0.640489
1527,0.633147
1536,0.633730
1537,0.632468
1538,0.623272
1539,0.628921
1548,0.636298
1549,0.622497
1550,0.619884
1551,0.604083
1560,0.619021
1561,0.626129
1562,0.621142
1563,0.624169
1572,0.616936
1573,0.607401
1574,0.613849
1575,0.608718
1584,0.625976
1585,0.620827
1586,0.614692
1587,0.623595
1596,0.604915
1597,0.629851
1598,0.624096
1599,0.634578
1608,0.623114
1609,0.612967
1610,0.606574
1611,0.630365
1620,0.624591
1621,0.621232
1622,0.615258
1623,0.603371
1632,0.608856
1633,0.614865
1634,0.613768
1635,0.634596
1644,0.631622
1645,0.615858
1646,0.617419
1647,0.597084
1656,0.607765
1657,0.626113
1658,0.632129
1659,0.618889
1668,0.621568
1669,0.616411
1670,0.611746
1671,0.601467
1680,0.607624
1681,0.630501
1682,0.636976
1683,0.646922
1692,0.655765
1693,0.643522
1694,0.659183
1695,0.652653
1704,0.638268
1705,0.633545
1706,0.634087
1707,0.620807
1716,0.617456
1717,0.606989
1718,0.587934
1719,0.588323
1728,0.607745
1729,0.604444
1730,0.615746
1731,0.614673
1740,0.602534
1741,0.589120
1742,0.594590
1743,0.615936
1752,0.601322
1753,0.607555
1754,0.613188
1755,0.612572
1764,0.625940
1765,0.615913
1766,0.609206
1767,0.618146
1776,0.613049
1777,0.594128
1778,0.582930
1779,0.572699
1788,0.573176
1789,0.555519
1790,0.532903
1791,0.536123
1800,0.529130
1801,0.522145
1802,0.510461
1803,0.542020
1812,0.560438
1813,0.562343
1814,0.569433
1815,0.570113
1824,0.575467
1825,0.569199
1826,0.572377
1827,0.578550
1836,0.587690
1837,0.582217
1838,0.576587
1839,0.574487
1848,0.593304
1849,0.587464
1850,0.605972
1851,0.599067
1860,0.578621
1861,0.586983
1862,0.565864
1863,0.575139
1872,0.560585
1873,0.566213
1874,0.569834
1875,0.574967
1884,0.568980
1885,0.572231
1886,0.569746
1887,0.558940
1896,0.573391
1897,0.561230
1898,0.562139
1899,0.563489
1908,0.561488
1909,0.548865
1910,0.564896
1911,0.563315
1920,0.564117
1921,0.552244
1922,0.556157
1923,0.544291
1932,0.532326
1933,0.523036
1934,0.522765
1935,0.525072
1944,0.518250
1945,0.525493
1946,0.519862
1947,0.523330
1956,0.524526
1957,0.526475
1958,0.521827
1959,0.508647
1968,0.525680
1969,0.538055
1970,0.538205
1971,0.547598
1980,0.549056
1981,0.542094
1982,0.555521
1983,0.548921
1992,0.558082
1993,0.542514
1994,0.531942
1995,0.553399
2004,0.569594
2005,0.564866
2006,0.567301
2007,0.582226
2016,0.580145
2017,0.565895
2018,0.568731
2019,0.555015
2028,0.596938
2029,0.601906
2030,0.627789
2031,0.615068
2040,0.613581
2041,0.626996
2042,0.623175
2043,0.630407
2052,0.635920
2053,0.635190
2054,0.621158
2055,0.628863
2064,0.623027
2065,0.608720
2066,0.621226
2067,0.623957
2076,0.609935
2077,0.586123
2078,0.591783
2079,0.605714
2088,0.615351
2089,0.605497
2090,0.608566
2091,0.609469
2100,0.606134
2101,0.606157
2102,0.590627
2103,0.585929
2112,0.598757
2113,0.599786
2114,0.606043
2115,0.612996
2124,0.616001
2125,0.604463
2126,0.595662
2127,0.588775
2136,0.606121
2137,0.595620
2138,0.581534
2139,0.583300
2148,0.591059
2149,0.578700
2150,0.587071
2151,0.591601
2160,0.595698
2161,0.599566
2162,0.612251
2163,0.610980
2172,0.604705
2173,0.602746
2174,0.593983
2175,0.584660
2184,0.579036
2185,0.589535
2186,0.584041
2187,0.572388
2196,0.562393
2197,0.548951
2198,0.538673
2199,0.555275
2208,0.542753
2209,0.534284
2210,0.538338
2211,0.528647
2220,0.533996
2221,0.548189
2222,0.545275
2223,0.555297
2232,0.559201
2233,0.552292
2234,0.553865
2235,0.547690
2244,0.558127
2245,0.547569
2246,0.537687
2247,0.552953
2256,0.538212
2257,0.539557
2258,0.553606
2259,0.548215
2268,0.553877
2269,0.564329
2270,0.570441
2271,0.576852
2280,0.581789
2281,0.578799
2282,0.584208
2283,0.595611
2292,0.577284
2293,0.570370
2294,0.564130
2295,0.570611
2304,0.559707
2305,0.548594
2306,0.546877
2307,0.555267
2316,0.559579
2317,0.540045
2318,0.533588
2319,0.525516
2328,0.532342
2329,0.518519
2330,0.515315
2331,0.535868
2340,0.527479
2341,0.516407
2342,0.510341
2343,0.495661
2352,0.492971
2353,0.506065
2354,0.519339
2355,0.522259
2364,0.527473
2365,0.540447
2366,0.533280
2367,0.517987
2376,0.535358
2377,0.532557
2378,0.536807
2379,0.547741
2388,0.555423
2389,0.550482
2390,0.563648
2391,0.559158
2400,0.554044
2401,0.561805
2402,0.570604
2403,0.565772
2412,0.566716
2413,0.558670
2414,0.570313
2415,0.594819
2424,0.588431
2425,0.568144
2426,0.561854
2427,0.565566
2436,0.568973
2437,0.577328
2438,0.559910
2439,0.557475
2448,0.549625
2449,0.542806
2450,0.539937
2451,0.533912
2460,0.524443
2461,0.535057
2462,0.532450
2463,0.533113
2472,0.533636
2473,0.532306
2474,0.530896
2475,0.545784
2484,0.549777
2485,0.534228
2486,0.535961
2487,0.527975
2496,0.546238
2497,0.562678
2498,0.551911
2499,0.544284
2508,0.532526
2509,0.524496
2510,0.518303
2511,0.511696
2520,0.513011
2521,0.511036
2522,0.515017
2523,0.503825
2532,0.496473
2533,0.503050
2534,0.509365
2535,0.511159
2544,0.506781
2545,0.503251
2546,0.513993
2547,0.515902
2556,0.512966
2557,0.510037
2558,0.507400
2559,0.500680
2568,0.497978
2569,0.502019
2570,0.512516
2571,0.505045
2580,0.509838
2581,0.515961
2582,0.509063
2583,0.504819
2592,0.510837
2593,0.507381
2594,0.507595
2595,0.494916
2604,0.493995
2605,0.497116
2606,0.486529
2607,0.493277
2616,0.494504
2617,0.491513
2618,0.485183
2619,0.475562
2628,0.479959
2629,0.482950
2630,0.473466
2631,0.469713
2640,0.475141
2641,0.473846
2642,0.467475
2643,0.462475
2652,0.467510
2653,0.478471
2654,0.489170
2655,0.485475
2664,0.480081
2665,0.468840
2666,0.469942
2667,0.464453
2676,0.450373
2677,0.446121
2678,0.457505
2679,0.460436
2688,0.476253
2689,0.465345
2690,0.467473
2691,0.454722
2700,0.464528
2701,0.464304
2702,0.471548
2703,0.475481
2712,0.479334
2713,0.492045
2714,0.490097
2715,0.487904
2724,0.485785
2725,0.488641
2726,0.479063
2727,0.474346
2736,0.486572
2737,0.499831
2738,0.496297
2739,0.537523
2748,0.530311
2749,0.525280
2750,0.530191
2751,0.540483
2760,0.555222
2761,0.535813
2762,0.562379
2763,0.549001
2772,0.535564
2773,0.540695
2774,0.538120
2775,0.540584
2784,0.553559
2785,0.553000
2786,0.550642
2787,0.544526
2796,0.548605
2797,0.540117
2798,0.531571
2799,0.530079
2808,0.517293
2809,0.510137
2810,0.505205
2811,0.502463
2820,0.493629
2821,0.492167
2822,0.482397
2823,0.481025
2832,0.485182
2833,0.481081
2834,0.488369
2835,0.487939
2844,0.492777
2845,0.503887
2846,0.501680
2847,0.507517
2856,0.508415
2857,0.501049
2858,0.501518
2859,0.501709
2868,0.493218
2869,0.490610
2870,0.505786
2871,0.493553
2880,0.493318
2881,0.492319
2882,0.500965
2883,0.492041
2892,0.494647
2893,0.497835
2894,0.489481
2895,0.474865
2904,0.464490
2905,0.464867
2906,0.465167
2907,0.472576
2916,0.461497
2917,0.469816
2918,0.476769
2919,0.470577
2928,0.480500
2929,0.469867
2930,0.474059
2931,0.463927
2940,0.458136
2941,0.460696
2942,0.477968
2943,0.486537
2952,0.483575
2953,0.496209
2954,0.489824
2955,0.491139
2964,0.491177
2965,0.499396
2966,0.486254
2967,0.502449
2976,0.516650
2977,0.505821
2978,0.490484
2979,0.485422
2988,0.491864
2989,0.485657
2990,0.498129
2991,0.505970
3000,0.505890
3001,0.517901
3002,0.504925
3003,0.517565
3012,0.519918
3013,0.526392
3014,0.518898
3015,0.518354
3024,0.529294
3025,0.509183
3026,0.516504
3027,0.510010
3036,0.501472
3037,0.501956
3038,0.495787
3039,0.495468
3048,0.495352
3049,0.500055
3050,0.500142
3051,0.495957
3060,0.495704
3061,0.502322
3062,0.505019
3063,0.503494
3072,0.490300
3073,0.501616
3074,0.510099
3075,0.500958
3084,0.496934
3085,0.498470
3086,0.505731
3087,0.518847
3096,0.513331
3097,0.503797
3098,0.510349
3099,0.508713
3108,0.518894
3109,0.507228
3110,0.495263
3111,0.501572
3120,0.499500
3121,0.496854
3122,0.487897
3123,0.482731
3132,0.491268
3133,0.486158
3134,0.470291
3135,0.477482
3144,0.466694
3145,0.479721
3146,0.487764
3147,0.490818
3156,0.484833
3157,0.486738
3158,0.481684
3159,0.484776
3168,0.476993
3169,0.471196
3170,0.459947
3171,0.461436
3180,0.465290
3181,0.459293
3182,0.457225
3183,0.450300
3192,0.457221
3193,0.444992
3194,0.444418
3195,0.451253
3204,0.454454
3205,0.447613
3206,0.449952
3207,0.471399
3216,0.467267
3217,0.456359
3218,0.453899
3219,0.454490
3228,0.443598
3229,0.439825
3230,0.443416
3231,0.444870
3240,0.439179
3241,0.439887
3242,0.452466
3243,0.438281
3252,0.443276
3253,0.453848
3254,0.439887
3255,0.452484
3264,0.445241
3265,0.443261
3266,0.450558
3267,0.457026
3276,0.453179
3277,0.451314
3278,0.450557
3279,0.459669
3288,0.487457
3289,0.477736
3290,0.461513
3291,0.478572
3300,0.480717
3301,0.479100
3302,0.475923
3303,0.485516
3312,0.499627
3313,0.485993
3314,0.473041
3315,0.464649
3324,0.469996
3325,0.472791
3326,0.491866
3327,0.492700
3336,0.503067
3337,0.514195
3338,0.503728
3339,0.503982
3348,0.506544
3349,0.498811
3350,0.495883
3351,0.484829
3360,0.473822
3361,0.462154
3362,0.463355
3363,0.461590
3372,0.456779
3373,0.459899
3374,0.467925
3375,0.462203
3384,0.460372
3385,0.468822
3386,0.468583
3387,0.486577
3396,0.474121
3397,0.479184
3398,0.472950
3399,0.468654
3408,0.464448
3409,0.462221
3410,0.451543
3411,0.444532
3420,0.458796
3421,0.461635
3422,0.454544
3423,0.469212
3432,0.464322
3433,0.467135
3434,0.468243
3435,0.460415
3444,0.454628
3445,0.445247
3446,0.437505
3447,0.446634
3456,0.447229
3457,0.452234
3458,0.456199
3459,0.454322
3468,0.484605
3469,0.493435
3470,0.491354
3471,0.490953
3480,0.490932
3481,0.501681
3482,0.498244
3483,0.539937
3492,0.532920
3493,0.529169
3494,0.532973
3495,0.526670
3504,0.523647
3505,0.510113
3506,0.497178
3507,0.503881
3516,0.505047
3517,0.492212
3518,0.476851
3519,0.475244
3528,0.496753
3529,0.493448
3530,0.498876
3531,0.492698
3540,0.494234
3541,0.483864
3542,0.475218
3543,0.480322
3552,0.472256
3553,0.462970
3554,0.456629
3555,0.464082
3564,0.466670
3565,0.459861
3566,0.452342
3567,0.464913
3576,0.456940
3577,0.462909
3578,0.467281
3579,0.455310
3588,0.454702
3589,0.456300
3590,0.449615
3591,0.449514
3600,0.452110
3601,0.460574
3602,0.454966
3603,0.464017
3612,0.458014
3613,0.461477
3614,0.467070
3615,0.484693
3624,0.482493
3625,0.468003
3626,0.461030
3627,0.456967
3636,0.471812
3637,0.478975
3638,0.476287
3639,0.504495
3648,0.506608
3649,0.505970
3650,0.503283
3651,0.507927
3660,0.514489
3661,0.506376
3662,0.494292
3663,0.500083
3672,0.491502
3673,0.488699
3674,0.480955
3675,0.485839
3684,0.476902
3685,0.471276
3686,0.477480
3687,0.477394
3696,0.476756
3697,0.473158
3698,0.478885
3699,0.472265
3708,0.457804
3709,0.457864
3710,0.457532
3711,0.466784
3720,0.457579
3721,0.469100
3722,0.461826
3723,0.461071
3732,0.446449
3733,0.445025
3734,0.452050
3735,0.471155
3744,0.458022
3745,0.456292
3746,0.454056
3747,0.450474
3756,0.454880
3757,0.447339
3758,0.455942
3759,0.445236
3768,0.460191
3769,0.471943
3770,0.463512
3771,0.466415
3780,0.471072
3781,0.470839
3782,0.466420
3783,0.456608
3792,0.478253
3793,0.481323
3794,0.472345
3795,0.479118
3804,0.470973
3805,0.487967
3806,0.485096
3807,0.501418
3816,0.491336
3817,0.486827
3818,0.486121
3819,0.497210
3828,0.515505
3829,0.494797
3830,0.486738
3831,0.484616
3840,0.488815
3841,0.480388
3842,0.475099
3843,0.469871
3852,0.459899
3853,0.456958
3854,0.449470
3855,0.453563
3864,0.444844
3865,0.435657
3866,0.420888
3867,0.422579
3876,0.431419
3877,0.423352
3878,0.439406
3879,0.447564
9180,0.334644
9181,0.328877
9182,0.326980
9183,0.329039
9192,0.334025
9193,0.327756
9194,0.323172
9195,0.321927
9204,0.316969
9205,0.335778
9206,0.327196
9207,0.321637
9216,0.332450
9217,0.332127
9218,0.337177
9219,0.344418
9228,0.345132
9229,0.356514
9230,0.351390
9231,0.365592
9240,0.359325
9241,0.350483
9242,0.355961
9243,0.356179
9252,0.351955
9253,0.351265
9254,0.349835
9255,0.349949
9264,0.350722
9265,0.346501
9266,0.343427
9267,0.334027
9276,0.330378
9277,0.334725
9278,0.333086
9279,0.327013
9288,0.316410
9289,0.323837
9290,0.319209
9291,0.329315
9300,0.327920
9301,0.326762
9302,0.325098
9303,0.321362
9312,0.339936
9313,0.335859
9314,0.332409
9315,0.341808
9324,0.343600
9325,0.333471
9326,0.336570
9327,0.335049
9336,0.331226
9337,0.324198
9338,0.327578
9339,0.323923
9348,0.325297
9349,0.325815
9350,0.321986
9351,0.313223
9360,0.314171
9361,0.311179
9362,0.320288
9363,0.313468
9372,0.316358
9373,0.312994
9374,0.315236
9375,0.305634
9384,0.309129
9385,0.308040
9386,0.305875
9387,0.302919
9396,0.320789
9397,0.327928
9398,0.323845
9399,0.351407
9408,0.352229
9409,0.348314
9410,0.353387
9411,0.348919
9420,0.360922
9421,0.356961
9422,0.357653
9423,0.355421
9432,0.350508
9433,0.348001
9434,0.339269
9435,0.348199
9444,0.352710
9445,0.346136
9446,0.346070
9447,0.357524
9456,0.357009
9457,0.357185
9458,0.355958
9459,0.365056
9468,0.369155
9469,0.359647
9470,0.358532
9471,0.365979
9480,0.356132
9481,0.355366
9482,0.349347
9483,0.349378
9492,0.347864
9493,0.352888
9494,0.341051
9495,0.340125
9504,0.336827
9505,0.335515
9506,0.330914
9507,0.332421
9516,0.335360
9517,0.330911
9518,0.331341
9519,0.323414
9528,0.329154
9529,0.328635
9530,0.320692
9531,0.320756
9540,0.314585
9541,0.316411
9542,0.314355
9543,0.309871
9552,0.315660
9553,0.305757
9554,0.306739
9555,0.303320
9564,0.295924
9565,0.300805
9566,0.302616
9567,0.313355
9576,0.314799
9577,0.318156
9578,0.326848
9579,0.313580
9588,0.320100
9589,0.313598
9590,0.317284
9591,0.319451
9600,0.315061
9601,0.318176
9602,0.325829
9603,0.324423
9612,0.320270
9613,0.317630
9614,0.308533
9615,0.308433
9624,0.307053
9625,0.302761
9626,0.305185
9627,0.315045
9636,0.319544
9637,0.325413
9638,0.329692
9639,0.335030
9648,0.333950
9649,0.330668
9650,0.322524
9651,0.322107
9660,0.329436
9661,0.325659
9662,0.318531
9663,0.323890
9672,0.317995
9673,0.322824
9674,0.318708
9675,0.324039
9684,0.326768
9685,0.328000
9686,0.350521
9687,0.352024
9696,0.353517
9697,0.342387
9698,0.336151
9699,0.344985
9708,0.336641
9709,0.334531
9710,0.343764
9711,0.351732
9720,0.349273
9721,0.340707
9722,0.348611
9723,0.348578
9732,0.345783
9733,0.360041
9734,0.368179
9735,0.370114
9744,0.366038
9745,0.365245
9746,0.367340
9747,0.366511
9756,0.361863
9757,0.361496
9758,0.357038
9759,0.346263
9768,0.343268
9769,0.358746
9770,0.358675
9771,0.366474
9780,0.352122
9781,0.349864
9782,0.342720
9783,0.352361
9792,0.350750
9793,0.359794
9794,0.364319
9795,0.365391
9804,0.361950
9805,0.361190
9806,0.351383
9807,0.373058
9816,0.371333
9817,0.365442
9818,0.374164
9819,0.375276
9828,0.367740
9829,0.359067
9830,0.347892
9831,0.344535
9840,0.336080
9841,0.338555
9842,0.330468
9843,0.333784
9852,0.339668
9853,0.344583
9854,0.344045
9855,0.350319
9864,0.348920
9865,0.345650
9866,0.345078
9867,0.341729
9876,0.344764
9877,0.338301
9878,0.337291
9879,0.337832
9888,0.352420
9889,0.346143
9890,0.338959
9891,0.349577
9900,0.345370
9901,0.351151
9902,0.351302
9903,0.345387
9912,0.343910
9913,0.347374
9914,0.353501
9915,0.355073
9924,0.346385
9925,0.337363
9926,0.336909
9927,0.334242
9936,0.331554
9937,0.323926
9938,0.326526
9939,0.327305
9948,0.322600
9949,0.326686
9950,0.323382
9951,0.322202
9960,0.327476
9961,0.330775
9962,0.331743
9963,0.329863
9972,0.322441
9973,0.322135
9974,0.320240
9975,0.314089
9984,0.310225
9985,0.326255
9986,0.328972
9987,0.322144
9996,0.327506
9997,0.334834
9998,0.331724
9999,0.339660
10008,0.340498
10009,0.340677
10010,0.336686
10011,0.324869
10020,0.321083
10021,0.317291
10022,0.314491
10023,0.315417
10032,0.312943
10033,0.320617
10034,0.332823
10035,0.338372
10044,0.352695
10045,0.343458
10046,0.340821
10047,0.340277
10056,0.344000
10057,0.339473
10058,0.340620
10059,0.328341
10068,0.340162
10069,0.335082
10070,0.339915
10071,0.344279
10080,0.340221
10081,0.339113
10082,0.329391
10083,0.333964
10092,0.339270
10093,0.334482
10094,0.335612
10095,0.334905
10104,0.332470
10105,0.333265
10106,0.339093
10107,0.328058
10116,0.333394
10117,0.328147
10118,0.321176
10119,0.323140
10128,0.327549
10129,0.325009
10130,0.319345
10131,0.324674
10140,0.322680
10141,0.319241
10142,0.317685
10143,0.328562
10152,0.329055
10153,0.324381
10154,0.320890
10155,0.316144
10164,0.316002
10165,0.312387
10166,0.311410
10167,0.311799
10176,0.302355
10177,0.296335
10178,0.295879
10179,0.295055
10188,0.294493
10189,0.301063
10190,0.319594
10191,0.322020
10200,0.320875
10201,0.328593
10202,0.334034
10203,0.320867
10212,0.322942
10213,0.316181
10214,0.321893
10215,0.323342
10224,0.317561
10225,0.320489
10226,0.315103
10227,0.323186
10236,0.324515
10237,0.324697
10238,0.316929
10239,0.329963
10248,0.334680
10249,0.321503
10250,0.319824
10251,0.315246
10260,0.316652
10261,0.313763
10262,0.305819
10263,0.305871
10272,0.318047
10273,0.318399
10274,0.320476
10275,0.322559
10284,0.328173
10285,0.330092
10286,0.322472
10287,0.318369
10296,0.311211
10297,0.325672
10298,0.324741
10299,0.313389
10308,0.309241
10309,0.312451
10310,0.312191
10311,0.301769
10320,0.302462
10321,0.304696
10322,0.304145
10323,0.302088
10332,0.303962
10333,0.296620
10334,0.300896
10335,0.304933
10344,0.307665
10345,0.309212
10346,0.307479
10347,0.313333
10356,0.304653
10357,0.306731
10358,0.306731
10359,0.309051
10368,0.313772
10369,0.311856
10370,0.325288
10371,0.322341
10380,0.323402
10381,0.313299
10382,0.312439
10383,0.316067
10392,0.317129
10393,0.317623
10394,0.316563
10395,0.321735
10404,0.328927
10405,0.342097
10406,0.340678
10407,0.340576
10416,0.332413
10417,0.332437
10418,0.323365
10419,0.328177
10428,0.334983
10429,0.341121
10430,0.334319
10431,0.330579
10440,0.330178
10441,0.323513
10442,0.315942
10443,0.320328
10452,0.317460
10453,0.327598
10454,0.331636
10455,0.329089
10464,0.324214
10465,0.333272
10466,0.326204
10467,0.322059
10476,0.318752
10477,0.314809
10478,0.315866
10479,0.326659
10488,0.337833
10489,0.334726
10490,0.328214
10491,0.328813
10500,0.329673
10501,0.329442
10502,0.322684
10503,0.315387
10512,0.318054
10513,0.323035
10514,0.318131
10515,0.325844
10524,0.327276
10525,0.322055
10526,0.330392
10527,0.331771
10536,0.330317
10537,0.329983
10538,0.331134
10539,0.341168
10548,0.333167
10549,0.338159
10550,0.335665
10551,0.345238
10560,0.340523
10561,0.348177
10562,0.342990
10563,0.337814
10572,0.340417
10573,0.335968
10574,0.331485
10575,0.333323
10584,0.329137
10585,0.329077
10586,0.328336
10587,0.323285
10596,0.328243
10597,0.328164
10598,0.329614
10599,0.320755
10608,0.318950
10609,0.325999
10610,0.320367
10611,0.334828
10620,0.331743
10621,0.335277
10622,0.334730
10623,0.330310
10632,0.327479
10633,0.327098
10634,0.333087
10635,0.324011
10644,0.327172
10645,0.315156
10646,0.320240
10647,0.320483
10656,0.317347
10657,0.320053
10658,0.313669
10659,0.309855
